combination,r2,q2,mae,rmsd,threshold,model,predictions
"('Frequency_Stretch_4_5', 'bond_length_5-11')",0.2869611511884569,0.09585566670866175,0.5795038737798428,0.6717617685735384,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.59542254 0.59976452 0.57132244 0.52998158 0.56049449 1.51287783
 1.10990049 0.9705618  1.14437864 1.50671356 1.51431307 0.34841866
 0.34044916 0.52067039 0.527402   0.63549268 0.59852852 0.58562672
 1.18258905 0.7392368  0.58278185 1.1969665  1.42906307 0.53949566
 0.5525168 ]"
"('Frequency_Stretch_4_5', 'bond_length_12-13')",0.26499801233052833,-87.91317086822386,1.87671795072574,6.661613787198256,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.59048805 0.59317435 0.57551614 0.50558596 0.45299362 1.41874089
 1.31662598 1.15858938 1.35552001 1.39962448 1.41489239 0.42893621
 0.46797399 0.53818146 0.50459647 0.62375221 0.59954173 0.59152676
 1.09925835 0.86814364 0.58440148 1.05044193 1.27767421 0.51267445
 0.46611469]"
"('Frequency_Stretch_4_5', 'bond_length_12-14')",0.41994523558933305,-931.2959339156957,4.768279659628805,21.57114987373605,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.49326345 0.49461161 0.47394787 0.4078486  1.78613291 1.45108107
 1.36798269 1.15492348 1.38480713 1.43031602 1.44832557 0.30677813
 0.35282787 0.43201746 0.39321076 0.53162629 0.50349703 0.49411724
 1.0836289  0.8183568  0.48563908 1.0252722  1.28592808 0.41747876
 0.37134982]"
"('Frequency_Stretch_4_5', 'bond_length_11-12')",0.8644645260669871,0.81492825170885,0.22391271848092478,0.3039250277296653,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.19589077  0.24749544  0.15333026  1.26273807  2.02277324  1.50927179
  1.44821028  1.19173104  1.58133376  1.40890404  1.44177852 -0.05126303
  0.05289023  0.0836043  -0.04403775  0.26799429  0.17836163  0.13582252
  1.08083167  0.71291481  0.15247697  1.04430773  1.23714848  1.37626434
  1.70419542]"
"('Frequency_Stretch_4_5', 'aniso')",0.31814386017855056,0.15924535719947652,0.5349703310190523,0.6477852252145246,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.79671544 0.74544575 0.71725943 0.59975306 0.6445309  1.4254287
 1.22222981 1.13076316 1.31425997 1.47709082 1.43237004 0.56572964
 0.37464496 0.63127018 0.542574   0.15261375 0.49670429 0.21798186
 1.18559775 0.88215831 0.30494907 1.08390502 1.35706446 0.55915138
 0.53477711]"
"('Frequency_Stretch_4_5', 'iso')",0.30548940186959406,0.11707732623656508,0.5472010184057026,0.6638313157968547,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.3595439  0.41602708 0.4206578  0.67692425 0.38515588 1.39196779
 1.35859716 1.24278097 1.33620591 1.30071157 1.33429848 0.18092441
 0.46613969 0.35592913 0.4424843  0.82531025 0.78813252 0.75051408
 1.14127338 1.19479318 0.70677578 0.97079095 1.25146338 0.55335925
 0.54420772]"
"('Frequency_Stretch_4_5', 'energy')",0.3307321513566922,0.12754083541547423,0.552592470715541,0.6598860624988542,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.5331587  0.26783617 0.5967215  0.59718165 0.7114589  1.29253706
 1.42966206 1.06298106 0.99928194 1.58487303 1.59880908 0.46936345
 0.54703041 0.65930463 0.61601535 0.27533969 0.56920789 0.44567648
 1.23106299 0.90313301 0.22043056 1.16911249 1.32930865 0.58368007
 0.70180203]"
"('Frequency_Stretch_4_5', 'cone_angle_deg')",0.553991930104005,0.4097160030311865,0.43414967258601606,0.5427838358815301,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.46570836  0.46821215  0.41392927  1.10585617  0.8284513   1.17944542
  1.94340604  1.54925352  1.99858478  1.13825219  1.18689603 -0.01784629
  0.10255042  0.35181518  0.15712578  0.51196235  0.47742484  0.44736655
  0.74431771  1.25883983  0.43365885  0.58696564  0.92342079  1.29915926
  0.84021267]"
"('Frequency_Stretch_4_5', '%Vbur_first')",0.7198449595954177,0.6415084858379649,0.3523699785158877,0.4229955915457059,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.40137373  0.39655199  0.37314201  1.98212779  1.27148253  1.38295728
  1.53583959  1.32425698  1.54983401  1.36650752  1.38044718 -0.38507869
 -0.25773417  0.30686432  0.20529615  0.43816394  0.41239135  0.39983261
  0.92916523  0.65636839  0.39906452  0.93632003  1.22244412  1.51434271
  0.65300769]"
"('Frequency_Stretch_4_5', '%Vbur_second')",0.7769678034979439,0.6943708178825834,0.3289791039111469,0.39056543966649304,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.33765797  0.47118757  0.31968613  2.14962108  1.10618875  1.57766227
  1.23237687  1.07242698  1.36831303  1.44018778  1.45340551 -0.40433217
 -0.18515386  0.08819547  0.0559515   0.51243115  0.39172338  0.33537932
  1.16827912  0.69149659  0.33127865  0.94667441  1.38305504  1.4756045
  1.07567178]"
"('Frequency_Stretch_4_5', 'Δ%Vbur(second-first)')",0.7143607427753598,0.6392169940483863,0.32841564338618817,0.4243453402582751,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 3.28730911e-01  5.85076524e-01  3.23025053e-01  1.93078763e+00
  7.59036919e-01  1.75603246e+00  9.17463413e-01  8.10760678e-01
  1.16085989e+00  1.51210312e+00  1.52500556e+00 -2.19624468e-01
  5.79660187e-02 -4.57209900e-02 -5.06619706e-04  6.23244461e-01
  4.19941696e-01  3.26446772e-01  1.41898436e+00  7.74361608e-01
  3.17863358e-01  9.83562101e-01  1.53654880e+00  1.19394942e+00
  1.39907016e+00]"
"('Frequency_Stretch_4_5', 'Vbur1_volume_A3')",0.7198449594192827,0.6415084857218509,0.35236997861389013,0.4229955916142092,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.40137373  0.396552    0.37314201  1.98212779  1.27148254  1.38295728
  1.53583959  1.32425697  1.549834    1.36650752  1.38044719 -0.3850787
 -0.25773417  0.30686432  0.20529616  0.43816394  0.41239135  0.39983261
  0.92916524  0.65636839  0.39906452  0.93632003  1.22244412  1.51434271
  0.65300769]"
"('Frequency_Stretch_4_5', 'Free1_volume_A3')",0.7198449597017189,0.6415084859851936,0.35236997835879824,0.42299559145884597,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.40137373  0.39655199  0.37314201  1.98212779  1.27148253  1.38295728
  1.53583959  1.32425698  1.54983401  1.36650752  1.38044718 -0.38507869
 -0.25773418  0.30686432  0.20529615  0.43816394  0.41239135  0.39983261
  0.92916523  0.65636839  0.39906452  0.93632003  1.22244412  1.51434271
  0.65300769]"
"('Frequency_Stretch_4_5', 'Vbur2_volume_A3')",0.776967802926941,0.694370817264029,0.32897910437565087,0.3905654400617202,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.33765797  0.47118757  0.31968613  2.14962108  1.10618875  1.57766227
  1.23237687  1.07242698  1.36831303  1.44018778  1.45340551 -0.40433217
 -0.18515386  0.08819547  0.0559515   0.51243115  0.39172338  0.33537932
  1.16827912  0.69149659  0.33127865  0.94667441  1.38305504  1.4756045
  1.07567177]"
"('Frequency_Stretch_4_5', 'Free2_volume_A3')",0.7769678032096125,0.6943708177400723,0.3289791040231866,0.3905654397575509,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.33765797  0.47118757  0.31968613  2.14962108  1.10618875  1.57766227
  1.23237687  1.07242698  1.36831304  1.44018778  1.45340551 -0.40433217
 -0.18515386  0.08819547  0.0559515   0.51243116  0.39172338  0.33537932
  1.16827912  0.69149659  0.33127865  0.94667441  1.38305504  1.47560451
  1.07567178]"
"('dipole_x_10-11-12', 'dipole_y_10-11-12')",0.07156784400921146,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.86863804 1.13481864 0.71966728 0.97638568 0.95801228 0.81731263
 0.44031955 0.92609644 0.95721934 0.63476827 0.54250624 0.68843193
 0.71370914 0.65060172 0.63247699 1.01243943 0.6848884  0.4767628
 0.84097956 0.78698281 1.14091836 0.84744272 1.03192669 0.96519254
 0.94647135]"
"('dipole_x_10-11-12', 'dipole_z_10-11-12')",0.2050407321070865,0.007406032855583722,0.622324504503177,0.7038534065095875,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.78207553 0.77633234 0.70265326 0.89152751 0.86427112 0.97565405
 0.99813906 1.60119656 0.5816653  0.22259154 0.39606714 0.70633488
 0.81436214 0.7856463  0.89010857 0.38343281 0.71860145 0.36435327
 0.90601542 0.67630967 0.86236658 0.86251145 1.69813314 0.94154346
 0.99307629]"
"('dipole_x_10-11-12', 'total_dipole_10-11-12')",0.03974925249545269,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.84490743 0.84093661 0.7126901  1.03057053 1.01336237 0.59849911
 0.60009262 1.00167097 0.67047263 0.68404866 0.59784337 0.69174057
 0.72625716 0.83435154 0.85178669 0.96033687 0.76895612 0.74362075
 0.77428588 0.72576761 0.96029883 0.78171351 0.93953678 1.02265914
 1.01856298]"
"('dipole_x_10-11-12', 'dipole_x_2-3-4')",0.07850373527672283,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.79400718 0.55816656 0.64350553 1.10583041 1.06116462 0.38403998
 0.90673514 1.1820252  0.52293564 0.73333973 0.67894053 0.59983082
 0.68574209 0.90624068 0.86463376 0.91836761 0.78665417 0.90443704
 0.69796673 0.85380737 0.78013471 0.69630786 0.94237005 1.13667134
 1.0511141 ]"
"('dipole_x_10-11-12', 'dipole_y_2-3-4')",0.040245422499028294,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.85666408 0.91589556 0.72525699 1.01403159 0.99798539 0.64379576
 0.55207201 0.96952288 0.71609265 0.67250918 0.58560279 0.70356828
 0.73306221 0.79013351 0.80085751 0.97184222 0.75507329 0.67845895
 0.79638739 0.73388875 1.01064314 0.80449403 0.96225887 1.0071094
 0.9977624 ]"
"('dipole_x_10-11-12', 'dipole_z_2-3-4')",0.05022407086142466,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.83935963 0.84060357 0.68012198 0.95118403 0.94042133 0.57295682
 0.58323036 1.14766254 0.61115951 0.70612563 0.63531    0.73543849
 0.82276473 0.80377059 0.81059883 0.92109499 0.73875019 0.65180564
 0.8550529  0.65040861 0.99010438 0.86562579 1.16117013 0.91760794
 0.9626402 ]"
"('dipole_x_10-11-12', 'dipole_x_14-12-13')",0.12441855478093666,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.82525531 0.93030597 0.63204769 1.063645   1.14007969 0.51008199
 1.51897258 1.00145118 0.65993881 0.54156779 0.41375925 0.59957218
 0.64731323 0.71292525 0.71822068 0.99280805 0.66974619 0.5438916
 0.72658742 0.66819271 1.05930669 0.73668948 0.97760882 1.05397079
 1.05103048]"
"('dipole_x_10-11-12', 'dipole_y_14-12-13')",0.05212165256942436,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.85457924 1.02553933 0.75255224 1.05431693 0.9093131  0.70082256
 0.54157782 0.89784293 0.87231548 0.58570477 0.52631966 0.74176905
 0.76952736 0.71949938 0.70774841 0.96067003 0.7326825  0.60035326
 0.77001897 0.78061772 1.04371865 0.77579902 0.9418597  1.05125018
 1.07857052]"
"('dipole_x_10-11-12', 'dipole_z_14-12-13')",0.05656631703154469,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.81791445 0.83567827 0.66293767 0.98534313 1.35712154 0.460732
 0.71691726 0.87634469 0.65985157 0.78355353 0.67316193 0.70329891
 0.73479857 0.7765531  0.80904212 1.00687395 0.71757179 0.69849834
 0.81551112 0.68583049 0.97303503 0.80528007 0.9160417  0.96774867
 0.95532891]"
"('dipole_x_10-11-12', 'nbo_atom_3')",0.5122870349463302,0.34362485467406034,0.45484084523117896,0.5723642040441348,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.53780164 0.60879604 0.06887453 0.9554873  0.90633329 1.08449903
 1.20729734 2.24856723 1.4561813  1.13708123 0.99816668 0.15848613
 0.25501943 0.53208701 0.7471046  0.83509269 0.31554449 0.16079435
 0.50378301 0.51776833 0.85862502 0.5778183  1.85283371 0.96198407
 0.90894207]"
"('dipole_x_10-11-12', 'nbo_atom_11')",0.046530857833803174,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.79010264 0.77909353 0.78361937 1.05651798 1.05757696 0.57504138
 0.67732782 1.08667495 0.62643342 0.66928589 0.58110648 0.76371207
 0.79950749 0.89308779 0.90239304 0.87319987 0.72434872 0.69471654
 0.73100809 0.66358075 0.9274154  0.73917455 0.9428172  1.02315407
 1.03407286]"
"('dipole_x_10-11-12', 'nbo_atom_5')",0.08597239341647556,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.7929616  0.89841947 0.65620809 0.91519813 0.86742383 0.68259949
 0.62713708 1.45872427 0.88798067 0.71636929 0.58674696 0.80980972
 0.81817803 0.82651059 0.85818993 0.92021556 0.66542795 0.59959688
 0.621339   0.4928996  0.98058021 0.646648   1.25949978 0.92477956
 0.88152514]"
"('dipole_x_10-11-12', 'nbo_atom_12')",0.16098623569892034,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.75415536 0.61350468 0.61171831 0.90792685 1.54457502 0.48200319
 0.78198835 0.96037649 0.69852236 0.70257179 0.64044383 0.72859616
 0.9865786  0.70114386 0.19303077 0.87788422 0.72951449 0.70210486
 0.94360151 0.94149143 0.87837075 0.84006238 0.73312278 0.79752224
 1.64415855]"
"('dipole_x_10-11-12', 'nbo_atom_13')",0.07031789213187623,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.84869601 0.87513085 0.66028008 1.0767483  0.8795182  0.51389968
 1.13939432 1.03334696 0.62537601 0.60848409 0.49007598 0.62867696
 0.67033611 0.79273808 0.81711242 1.00486221 0.72616866 0.65744332
 0.7529635  0.68579369 1.02878261 0.76453238 0.97969042 1.06970954
 1.06520847]"
"('dipole_x_10-11-12', 'hirshfeld_atom_3')",0.5452205279414828,0.3778644324540832,0.444864797863178,0.5572356798565358,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.55140003 0.60189956 0.1991833  0.94410842 0.9338469  1.04292393
 1.22158123 2.27516587 1.48182737 1.23041943 1.00742059 0.09316171
 0.17279351 0.4308903  0.53511942 0.82558618 0.34203626 0.21729343
 0.63096298 0.45088161 0.86718002 0.53912859 1.93838602 0.92781285
 0.93395933]"
"('dipole_x_10-11-12', 'hirshfeld_atom_11')",0.040356921899442066,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.82952458 0.83056278 0.74159633 1.01913347 1.03252111 0.58609115
 0.62595356 1.01684365 0.66837159 0.66767099 0.58403883 0.72080455
 0.75485593 0.83709164 0.84676518 0.93837139 0.75621058 0.71499904
 0.76903092 0.72293339 0.96161602 0.77772002 0.92759524 1.02809006
 1.03657684]"
"('dipole_x_10-11-12', 'hirshfeld_atom_5')",0.08798778310917743,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.80886162 0.76488074 0.58558121 1.05792686 1.0126722  0.78217286
 0.38316126 0.69316923 0.41979099 0.9378122  0.82292988 0.57816806
 0.61737634 0.76807644 0.81810402 0.99749667 0.69529858 0.62411498
 1.01318393 0.69083786 0.99019642 1.06129097 1.18821894 1.0665502
 1.01709637]"
"('dipole_x_10-11-12', 'hirshfeld_atom_12')",0.6456415506973165,0.5066349728186026,0.4026882192841532,0.49622721797774066,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.47378569  0.48914446  0.42472518  1.65815551  2.43509444  1.29240414
  0.93588081  0.59730693  1.07505089  1.18375576  1.26742296 -0.14205239
  0.10526871  0.4094327   0.16972045  0.40164493  0.49355204  0.55227352
  0.92203465  0.41377063  0.36740293  1.10433768  0.89676173  1.24172683
  1.62636765]"
"('dipole_x_10-11-12', 'hirshfeld_atom_13')",0.21756679695698955,-0.16421829214282124,0.654168757698009,0.76227839435841,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.75236851 0.79385961 0.55271121 1.0090297  1.76078081 0.54094735
 1.76276311 0.94036119 0.54334003 0.62286111 0.50360437 0.49024803
 0.54473141 0.68245407 0.69632898 0.91052995 0.62245969 0.55036611
 0.7722038  0.58868495 0.93479065 0.78138528 1.00706394 1.00106294
 1.03003204]"
"('dipole_x_10-11-12', 'cm5_atom_3')",0.4877647196617776,0.34961898610791986,0.5039272598171671,0.5697447455022243,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.60601148 0.63203466 0.29946783 1.0277155  0.97495612 1.18916714
 1.03101686 1.96514572 1.25592706 1.36544131 1.16143799 0.25312103
 0.33326317 0.51835398 0.49529568 0.88524175 0.39149386 0.27574169
 0.27974945 0.19029455 0.93001586 0.35916289 1.98538794 1.00502005
 0.98450526]"
"('dipole_x_10-11-12', 'cm5_atom_11')",0.17192176183928487,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.95787851 1.141089   0.44424514 1.32773077 1.23490209 0.95356788
 0.30273483 0.33039891 0.98181292 0.79815463 0.79500772 0.4722885
 0.48425151 0.4331343  0.42063482 0.97335834 0.80002405 0.7120502
 0.88976976 0.90025691 0.89774176 0.89919892 0.8335514  1.22070021
 1.19048574]"
"('dipole_x_10-11-12', 'cm5_atom_5')",0.12089793154852524,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.8197995  0.96339445 0.69580761 0.85920336 0.76146012 0.79488409
 0.55579224 1.53576738 0.86756463 0.81502886 0.672896   0.54783619
 0.48149872 0.79209248 0.8703985  0.95407059 0.67851756 0.61702839
 0.80506715 0.41611661 1.0267056  0.81320376 1.43815271 0.83425858
 0.77842374]"
"('dipole_x_10-11-12', 'cm5_atom_12')",0.04753561971122622,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.86331901 0.86975598 0.70580358 1.07134999 1.07093699 0.5433571
 0.72246671 1.07098845 0.83050758 0.61338738 0.53718396 0.65661422
 0.7530102  0.81962257 0.79972563 0.96653878 0.77762503 0.73555555
 0.69821757 0.78106033 0.98628657 0.70945136 0.8259268  0.99101225
 0.99526524]"
"('dipole_x_10-11-12', 'cm5_atom_13')",0.17714197430332312,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.78618757 0.82560553 0.5620894  1.07496977 1.28806365 0.49501028
 1.7653138  1.00365948 0.53840545 0.59706036 0.45995021 0.50299879
 0.56442227 0.71324092 0.72950189 0.96761744 0.64048002 0.55906558
 0.76593844 0.59982696 0.99542815 0.77667121 1.03343749 1.06503648
 1.08498769]"
"('dipole_x_10-11-12', 'nbo_diff_11-12')",0.07880665972771406,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.70035623 0.62948899 0.83724585 1.07260056 1.2235076  0.51356166
 0.8181603  1.18949437 0.56346527 0.6594824  0.5748244  0.8476035
 0.92971961 0.95812455 0.86146858 0.75002403 0.67207962 0.66932654
 0.7011304  0.62381665 0.84234212 0.68795384 0.88937486 0.98999575
 1.18982116]"
"('dipole_x_10-11-12', 'nbo_diff_3-5')",0.49186200345408515,0.3545333130080456,0.4894454605697417,0.5675881472685839,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.66230948  0.39749881  0.08647801  1.35075338  1.4126611   0.9536672
  1.26227892  0.8473722   0.92516203  1.15714431  1.16738762 -0.47301325
 -0.25409215  0.39143413  0.59729527  0.9717985   0.54934479  0.42228124
  1.04890292  1.39080054  0.82964031  1.07604094  0.95733487  1.29409874
  1.37038889]"
"('dipole_x_10-11-12', 'nbo_diff_11-5')",0.07380784393895834,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.73844894 0.76800622 0.77182301 1.01009222 0.99997023 0.60509072
 0.72767406 1.36871952 0.71698549 0.6839701  0.57248085 0.8469748
 0.86940028 0.92385206 0.94325453 0.81850336 0.65840913 0.6263779
 0.62566634 0.51076035 0.90744393 0.64360656 1.10521183 0.97793782
 0.97430855]"
"('dipole_x_10-11-12', 'hirshfeld_diff_11-12')",0.25970337548084554,0.10180110324380176,0.5489882224217182,0.6695494534312897,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.44845021 0.30003486 0.90664343 1.20510097 1.82053381 0.58726395
 1.17541685 1.17392466 0.62325402 0.68646694 0.69777302 0.71391172
 0.81943616 0.93709964 0.83980972 0.43231472 0.57178876 0.65955546
 0.63598038 0.47725152 0.5014731  0.71797198 0.64422079 1.25811072
 1.56118145]"
"('dipole_x_10-11-12', 'hirshfeld_diff_3-5')",0.5849069403586261,0.45892971568466,0.43006093335861395,0.5196647309253672,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 5.16146020e-01  5.19752140e-01  9.28038837e-02  9.72665667e-01
  9.39396810e-01  1.18353961e+00  1.05934841e+00  2.03915894e+00
  1.27089492e+00  1.43637709e+00  1.19078518e+00 -1.50612429e-03
  8.21890866e-02  3.92484632e-01  5.27676880e-01  8.50043982e-01
  2.85984407e-01  1.43801401e-01  8.13152364e-01  4.14920557e-01
  8.71848670e-01  7.53693291e-01  2.12933563e+00  9.69528087e-01
  9.40947288e-01]"
"('dipole_x_10-11-12', 'hirshfeld_diff_11-5')",0.049755504200238776,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.88744805 0.91474859 0.63500879 1.03727307 0.95288425 0.69499197
 0.45609823 0.86096381 0.65038794 0.77510468 0.6744024  0.61372907
 0.64955698 0.75918966 0.78428604 1.03188825 0.76369872 0.69176746
 0.87643414 0.74879872 1.03132581 0.89182806 1.06044933 0.99963991
 0.95306492]"
"('dipole_x_10-11-12', 'cm5_diff_11-12')",0.10270184227067336,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.89650848 1.01742117 0.57976325 1.12597531 1.04419078 0.89102149
 0.23915982 0.50695955 0.64992921 0.84183532 0.78722201 0.62325095
 0.55880036 0.59417724 0.63573214 0.97065648 0.7663127  0.68477199
 0.96493242 0.76460724 0.93253766 0.96833412 1.05930495 1.16276169
 1.1288025 ]"
"('dipole_x_10-11-12', 'cm5_diff_3-5')",0.44853746078912293,0.2985658940247522,0.5244747294765802,0.5916840206463174,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.63115019 0.69333499 0.35195166 0.9792185  0.90777213 1.1622008
 0.95940346 1.98770008 1.22909504 1.30827164 1.10457701 0.27217054
 0.31640253 0.55334388 0.55470693 0.89300786 0.41880624 0.30887366
 0.35666791 0.1735334  0.95009657 0.42614866 1.98238713 0.95360195
 0.92054605]"
"('dipole_x_10-11-12', 'cm5_diff_11-5')",0.048765082759291256,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.87779032 0.89969962 0.67106296 1.10856613 1.09298268 0.63660921
 0.54027708 0.76784922 0.70569132 0.67851129 0.61723115 0.68136273
 0.73005058 0.749127   0.74390046 0.97025191 0.78692932 0.73250193
 0.80100778 0.82457921 0.96035362 0.80873958 0.83999853 1.08561153
 1.08428368]"
"('dipole_x_10-11-12', 'dihedral_[5, 4, 6, 11]')",0.3886364130663025,0.21651901714143607,0.5380407112583374,0.6253319677742529,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.60166486 0.63296046 0.34506409 1.01407629 1.05807243 1.20948616
 0.27420225 1.17350659 0.51844153 1.34423734 1.1659975  0.08692814
 0.17646331 0.5158076  0.49501622 0.8052099  0.44549354 0.34509678
 0.90274122 1.14917279 0.82531747 1.39163526 1.99006163 0.8671555
 1.06115995]"
"('dipole_x_10-11-12', 'angle_[11, 12, 5]')",0.8357734856308039,0.782293904341877,0.2523342568690732,0.3296337687409326,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.11416326  0.30831423  0.22343937  1.5994065   1.80667752  1.64574225
  0.82644607  1.11026065  1.00192656  1.42506714  1.36840686  0.17781099
  0.24053964  0.20964188 -0.04727862  0.17423318  0.05874082  0.0696433
  1.24290525  0.52260032  0.26915299  1.06186017  1.77885641  1.77350797
  1.43290411]"
"('dipole_x_10-11-12', 'bond_length_4-6')",0.5467886041348508,0.3965197703436042,0.43941488894927644,0.5488174665430365,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.40003726 0.49823171 0.1667644  0.95528229 0.90531879 0.8955466
 1.08289793 2.14475795 1.29662625 1.05566039 0.80192102 0.12098954
 0.22828107 0.3899151  0.51761914 0.53516676 0.13632631 0.00668778
 1.2088789  1.14992599 0.84103982 1.31370875 1.86152768 1.07239914
 0.80945826]"
"('dipole_x_10-11-12', 'bond_length_5-11')",0.07733657144536499,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.84033737 0.85506776 0.71343258 1.00418053 1.09741204 0.8015865
 0.35551139 0.73807049 0.46155396 0.88017876 0.79757742 0.58529232
 0.55477577 0.77632187 0.83704112 0.94798056 0.75885468 0.71006499
 0.91813465 0.58243043 0.94274313 1.00457419 1.15908203 1.0012002
 1.07156408]"
"('dipole_x_10-11-12', 'bond_length_12-13')",0.09303763537345144,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.83360089 0.85401932 0.64126102 1.07667658 1.01569669 0.48420326
 1.34213352 1.03123469 0.59424507 0.59079393 0.46668992 0.60973022
 0.65912848 0.78113858 0.79709007 0.99693616 0.70840657 0.63771001
 0.73869216 0.66658403 1.02186047 0.74921958 0.97592752 1.06534728
 1.0566428 ]"
"('dipole_x_10-11-12', 'bond_length_12-14')",0.09333639442388975,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.803069   0.8115966  0.71362979 0.92187629 1.77808181 0.64242177
 0.6352219  0.89585708 0.6971289  0.69181178 0.63514783 0.70058845
 0.72349211 0.77842255 0.78601565 0.87781417 0.74546437 0.7129858
 0.7602297  0.7287217  0.88896429 0.76401329 0.86647513 0.91762005
 0.91831883]"
"('dipole_x_10-11-12', 'bond_length_11-12')",0.21752823845550617,-0.014257088461295142,0.6079850958472347,0.7114926647360282,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.65574999 0.6749781  0.73439488 1.29262034 1.82907113 0.72615476
 0.78957135 0.5614984  0.78831571 0.63635249 0.69711264 0.7821077
 0.78134463 0.66770959 0.61805075 0.58889665 0.69282586 0.70789442
 0.69221542 0.74955344 0.54905043 0.71778221 0.48565178 1.35991519
 1.61615095]"
