combination,r2,q2,mae,rmsd,threshold,model,predictions
"('-2-3-', '-18-19-', '-18-20-', 'Dist_2-3')",0.5272631453919827,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.6522217  0.98390852 0.77419534 0.81968339 1.00491343 0.8930203
 0.83162857 0.73631614 0.77340408 0.62911799 0.83807557 0.48269699
 0.52401747 0.71820057 0.74243991]"
"('-2-3-', '-18-19-', '-18-20-', 'Dist_2-9')",0.3372805297124588,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79247364 0.91595894 0.7775012  0.81002097 0.9303205  0.80453097
 0.76951679 0.70340337 0.64063954 0.58485147 0.87073749 0.50187997
 0.69284055 0.77658986 0.83257471]"
"('-2-3-', '-18-19-', '-18-20-', 'Dist_18-20')",0.5663337225526862,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.69608504 0.96205193 0.725404   0.69431186 1.04367801 0.79210071
 0.82932326 0.91241097 0.61114588 0.54543652 0.92668675 0.52590665
 0.62464025 0.74005692 0.77460122]"
"('-2-3-', '-18-19-', '-18-20-', 'Dist_16-17')",0.6135683966370327,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79082964 0.92154611 0.84053974 0.81437508 0.97092716 0.72751389
 0.9216669  0.84815899 0.65485618 0.48278582 0.95637619 0.54466456
 0.55803072 0.59473293 0.77683607]"
"('-2-3-', '-18-19-', '-18-20-', 'Dist_10-17')",0.3699173088259735,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70621755 0.90696662 0.81761444 0.83475323 0.91283351 0.85617419
 0.76497048 0.69062139 0.73794893 0.60691912 0.91784874 0.4944604
 0.60699959 0.74927331 0.80023849]"
"('-2-3-', '-18-19-', '-18-20-', 'dip_x')",0.28395016893883473,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82644978 0.85871236 0.71236359 0.85649132 0.93874574 0.75025802
 0.6996811  0.65974616 0.70712489 0.65432743 0.9613755  0.56902741
 0.74867695 0.75230592 0.70855379]"
"('-2-3-', '-18-19-', '-18-20-', 'dip_y')",0.30928298303413737,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79350872 0.93564984 0.82567537 0.87866289 0.91813366 0.69097734
 0.60929591 0.69315686 0.71104777 0.59623796 0.88236738 0.60703107
 0.70155872 0.80142207 0.75911442]"
"('-2-3-', '-18-19-', '-18-20-', 'dip_z')",0.26870061085665264,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.7671386  0.92434021 0.7537962  0.81606139 0.91718201 0.72895593
 0.68646873 0.65863541 0.7344912  0.64002749 0.94913187 0.57665266
 0.74371717 0.75844445 0.74879664]"
"('-2-3-', '-18-19-', '-18-20-', 'B1')",0.4464923815221178,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81471233 0.9556448  0.78557282 0.88456313 0.92544623 0.7451442
 0.73106856 0.68906066 0.7330917  0.6760863  0.97657288 0.57408835
 0.76815438 0.50427472 0.64035892]"
"('-2-3-', '-18-19-', '-18-20-', 'B5')",0.2640734258231372,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78769276 0.91635009 0.74264989 0.84065045 0.90355265 0.72489069
 0.69161307 0.65862913 0.70042408 0.64465753 0.94141113 0.57444498
 0.73934022 0.77705263 0.76048068]"
"('-2-3-', '-18-19-', '-18-20-', 'L')",0.4431252832714474,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82767367 1.00233162 0.86485312 0.71255308 0.9319825  0.81604066
 0.7302121  0.71373549 0.76506317 0.6127636  0.95548355 0.56159933
 0.61881703 0.65429977 0.63643129]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'Dist_2-3')",0.5947404382998265,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75442987 0.86028951 0.72529013 0.79032428 0.96111275 0.85344637
 0.72517949 1.0991783  0.62203268 0.56186706 0.80341725 0.49077421
 0.6237119  0.67353006 0.85925611]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'Dist_2-9')",0.5714732249031537,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.74607384 0.86494404 0.72887062 0.76937127 0.95375754 0.87561161
 0.75847153 1.07576681 0.68138421 0.60207646 0.7668903  0.47770996
 0.57054171 0.65905168 0.87331839]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'Dist_18-20')",0.6173072632722257,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73640845 0.85710917 0.75771113 0.8933183  0.93616244 0.92759521
 0.70079921 1.05276908 0.67822215 0.57930063 0.74197315 0.45509517
 0.58352738 0.65360108 0.85024742]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'Dist_16-17')",0.6583696591665384,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77344544 0.88113533 0.79288908 0.77597066 0.96552449 0.80620371
 0.87492394 1.04018856 0.67223179 0.52729527 0.84571746 0.50456761
 0.52112217 0.57956004 0.84306441]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'Dist_10-17')",0.5814829395280308,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.71935644 0.86962244 0.75347471 0.77868604 0.95226572 0.90041505
 0.77052554 1.04595721 0.69634525 0.59299818 0.78505227 0.4654528
 0.54738518 0.65991946 0.86638367]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'dip_x')",0.6617459989485633,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80022268 0.79388823 0.68957684 0.81870371 1.03049925 0.92438326
 0.77547687 1.05840541 0.64570663 0.56739937 0.85007938 0.46616781
 0.62081131 0.61729972 0.74521949]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'dip_y')",0.5715787809922257,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.74918618 0.86217367 0.73480104 0.77332872 0.94922522 0.86317578
 0.73636368 1.09429966 0.69476569 0.60653562 0.7572256  0.48982574
 0.56424916 0.65611578 0.87256843]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'dip_z')",0.5809745962931959,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72472221 0.87823532 0.74256795 0.73662078 0.9599853  0.87294239
 0.74336125 1.08755298 0.71969593 0.58992402 0.79218512 0.4861957
 0.59316548 0.62328575 0.85339979]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'B1')",0.6758293642659038,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78068299 0.88774778 0.75413872 0.7992601  0.94952229 0.87127893
 0.77298793 1.09703594 0.72089499 0.64433289 0.80204867 0.49124682
 0.60689088 0.44348488 0.78228616]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'B5')",0.5707075635474467,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.74124009 0.8597837  0.72155357 0.77033966 0.95577744 0.87220953
 0.75104988 1.08580298 0.69616561 0.61545115 0.76234431 0.48364872
 0.5617562  0.65726954 0.8694476 ]"
"('-2-3-', '-18-19-', 'Dist_1-2', 'L')",0.5777660196013272,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76437883 0.87343653 0.74545407 0.73821518 0.9440346  0.87858087
 0.7521871  1.08970159 0.71537525 0.61814734 0.77062081 0.48765442
 0.54963447 0.62762367 0.84879523]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'Dist_2-9')",0.37782919660094694,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.7828757  0.89318846 0.76970445 0.75409164 0.91979493 0.86687228
 0.82034865 0.81863951 0.72130944 0.63886384 0.76647002 0.46333432
 0.5789537  0.71382161 0.89557141]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'Dist_18-20')",0.360443707305232,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79030626 0.85693185 0.67842471 0.64601111 0.92398404 0.74730406
 0.77030779 0.99730159 0.74741832 0.70096443 0.825451   0.55360356
 0.59944429 0.68570595 0.88068102]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'Dist_16-17')",0.5902328837892019,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81169278 0.88769217 0.826399   0.77800782 0.94181341 0.73054653
 0.93036393 0.92186067 0.70963788 0.53191597 0.90341429 0.54199494
 0.51173003 0.55388598 0.82288457]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'Dist_10-17')",0.3665509561661594,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70981214 0.87843361 0.80586165 0.79407564 0.89025388 0.88437329
 0.78443129 0.77274217 0.80706075 0.66125115 0.84870393 0.47856265
 0.5355645  0.70416082 0.8485525 ]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'dip_x')",0.42935726260073104,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85884202 0.74911652 0.65525294 0.80514189 0.99032696 0.90182409
 0.80158583 0.83894763 0.8375312  0.7345327  0.85778758 0.49715268
 0.58910437 0.5976305  0.68906306]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'dip_y')",0.25915426721135504,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81018722 0.85405535 0.751297   0.76501103 0.85623416 0.7552353
 0.67863471 0.8718417  0.87645027 0.76047777 0.73801351 0.56670174
 0.5563902  0.68898133 0.87432869]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'dip_z')",0.2646709333996625,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76615967 0.8734507  0.73378371 0.70175935 0.87425217 0.78538285
 0.72119244 0.84455184 0.90803282 0.75153354 0.80945387 0.54814228
 0.6068608  0.63684685 0.84243709]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'B1')",0.3797557689992429,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83836099 0.87910566 0.74197862 0.78917327 0.86325429 0.77883219
 0.75033161 0.86090236 0.88003859 0.80479164 0.82329543 0.55457911
 0.63054007 0.44554752 0.76310863]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'B5')",0.27808213006057036,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.8307143  0.86135098 0.71932528 0.72065517 0.80587225 0.78781193
 0.74335259 0.90998319 0.829494   0.74306019 0.79591426 0.53081908
 0.61302801 0.61986067 0.89259806]"
"('-2-3-', '-18-19-', 'Dist_2-3', 'L')",0.27857250668531863,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85172386 0.87982477 0.76412593 0.68528747 0.84913147 0.78816283
 0.71774879 0.85158783 0.88221719 0.76763085 0.8092638  0.5607277
 0.56332523 0.629102   0.80398026]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'Dist_18-20')",0.4214549520627312,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78574682 0.88709866 0.73179997 0.67817492 0.95050961 0.81121339
 0.82017467 0.935376   0.66249387 0.61197536 0.81575051 0.49569149
 0.60918137 0.7130229  0.89563044]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'Dist_16-17')",0.5877149139677678,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.8206007  0.88571362 0.82894224 0.78531328 0.93950641 0.70816011
 0.926436   0.91516587 0.69964897 0.5220308  0.92566335 0.55505821
 0.5264456  0.55160333 0.81355147]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'Dist_10-17')",0.36374647893048906,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73755493 0.89022061 0.81589706 0.80455679 0.90322334 0.87072876
 0.78703941 0.73693403 0.72209286 0.60535859 0.86881032 0.47267151
 0.59783246 0.73812604 0.85279323]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'dip_x')",0.3705923392132384,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85884323 0.8377053  0.74286482 0.82049207 0.96403597 0.8447844
 0.78834014 0.7260452  0.63177806 0.5827493  0.89560242 0.48495506
 0.71542384 0.72999822 0.78022195]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'dip_y')",0.35385497170007485,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.8312223  0.90447312 0.84450761 0.80517899 0.9109906  0.78902684
 0.71486811 0.79536654 0.65556251 0.5580164  0.776609   0.51108621
 0.64704472 0.76891975 0.89096728]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'dip_z')",0.3406227733692784,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78553858 0.91707116 0.80215598 0.73853774 0.92551035 0.82159972
 0.77235457 0.75317816 0.68827218 0.56871881 0.86387225 0.489878
 0.70583079 0.71639971 0.85492199]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'B1')",0.5315361097052043,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85202131 0.93910973 0.82975695 0.82349529 0.92932191 0.84775948
 0.83469687 0.79502464 0.66404515 0.61309124 0.86785169 0.47572425
 0.71282388 0.45778962 0.76132796]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'B5')",0.32151871213938144,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80911025 0.89236207 0.77427533 0.78486212 0.91927726 0.81943784
 0.7832137  0.74411264 0.6561299  0.60391886 0.82416626 0.4867052
 0.66457766 0.76495341 0.87673749]"
"('-2-3-', '-18-19-', 'Dist_2-9', 'L')",0.4125168242448283,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.86164408 0.93561141 0.84945366 0.67956537 0.905729   0.86694902
 0.79614363 0.81464532 0.71637796 0.60254784 0.82918373 0.48666475
 0.59170638 0.65753254 0.81008528]"
"('-2-3-', '-18-19-', 'Dist_18-20', 'Dist_16-17')",0.5888885038793958,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.8146693  0.88741956 0.82087351 0.76887474 0.9460943  0.72044109
 0.92545655 0.93057366 0.69171272 0.52390553 0.914866   0.54695709
 0.52737239 0.56178835 0.82283519]"
"('-2-3-', '-18-19-', 'Dist_18-20', 'Dist_10-17')",0.4601024458495544,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70720627 0.88240419 0.77155611 0.70069853 0.93918905 0.86319678
 0.82212518 0.92265833 0.74071192 0.62275814 0.85703786 0.48379912
 0.53215412 0.69035033 0.86799403]"
"('-2-3-', '-18-19-', 'Dist_18-20', 'dip_x')",0.49402558911496053,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85264473 0.77703973 0.63516214 0.69080872 1.03026692 0.81684681
 0.81210936 0.98678958 0.68526279 0.64085799 0.92533282 0.5288651
 0.6544135  0.63583185 0.73160794]"
"('-2-3-', '-18-19-', 'Dist_18-20', 'dip_y')",0.37767791791069316,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80351815 0.86335727 0.7261946  0.66276971 0.92068124 0.72314333
 0.71797013 1.02950421 0.75532213 0.67584865 0.78860038 0.57426029
 0.58213362 0.69225041 0.88828588]"
"('-2-3-', '-18-19-', 'Dist_18-20', 'dip_z')",0.36667543494467814,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77512403 0.87034593 0.69470908 0.62435769 0.92982937 0.74900108
 0.76262616 0.99303911 0.76912078 0.68387832 0.84605925 0.55573952
 0.6209103  0.66278732 0.86631203]"
"('-2-3-', '-18-19-', 'Dist_18-20', 'B1')",0.5011261892494019,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82703686 0.88850812 0.71802211 0.68950913 0.92553891 0.75841555
 0.79543736 1.01726872 0.77526847 0.73002905 0.86172635 0.55624882
 0.64099901 0.44121414 0.77861736]"
"('-2-3-', '-18-19-', 'Dist_18-20', 'B5')",0.3604514674130195,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78970702 0.8567725  0.67813758 0.64604998 0.92499422 0.74724165
 0.77035636 0.99691218 0.74778903 0.70139948 0.82510772 0.55376535
 0.5986872  0.68652156 0.88039816]"
"('-2-3-', '-18-19-', 'Dist_18-20', 'L')",0.3764636303689226,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81976167 0.87612917 0.71933271 0.61779059 0.91026356 0.76706119
 0.76443272 0.99135839 0.7822791  0.70634009 0.82954177 0.55615861
 0.57476629 0.64564744 0.84297668]"
"('-2-3-', '-18-19-', 'Dist_16-17', 'Dist_10-17')",0.5886328943409866,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80645055 0.89011754 0.83711554 0.78819472 0.9420632  0.73381848
 0.92603661 0.90069186 0.69447254 0.51571722 0.92224848 0.5394092
 0.52424982 0.56563497 0.81761925]"
"('-2-3-', '-18-19-', 'Dist_16-17', 'dip_x')",0.6142270898379963,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.8513392  0.84846656 0.8053408  0.81281183 0.98036111 0.74462922
 0.92719969 0.88467152 0.6724238  0.50585183 0.96529383 0.54159192
 0.56797362 0.54757369 0.74831136]"
"('-2-3-', '-18-19-', 'Dist_16-17', 'dip_y')",0.6037517404892658,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.8320261  0.89426578 0.87670231 0.80095224 0.9384291  0.69273124
 0.8755498  0.94251601 0.70048519 0.49400946 0.88504804 0.56902605
 0.51243623 0.56495789 0.82470453]"
"('-2-3-', '-18-19-', 'Dist_16-17', 'dip_z')",0.5877228085507912,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82404555 0.88443948 0.82699173 0.79252469 0.94023436 0.71510988
 0.93081499 0.91109084 0.68516948 0.52100676 0.91679791 0.54831353
 0.52284352 0.56388929 0.82056796]"
"('-2-3-', '-18-19-', 'Dist_16-17', 'B1')",0.6173606617617692,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83811403 0.89928116 0.8353381  0.80183153 0.93440063 0.72175017
 0.91499666 0.91204331 0.71612338 0.55646869 0.93151544 0.55332341
 0.56478108 0.45383692 0.77003545]"
"('-2-3-', '-18-19-', 'Dist_16-17', 'B5')",0.5996715759067595,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79309151 0.88341343 0.82773372 0.79492601 0.97830805 0.72402638
 0.94004218 0.89171385 0.72119786 0.53657232 0.89894499 0.54914818
 0.48158671 0.57720018 0.80593461]"
"('-2-3-', '-18-19-', 'Dist_16-17', 'L')",0.5875803446148677,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82298197 0.89055573 0.83399988 0.77774022 0.93989849 0.71974188
 0.9244573  0.91252431 0.69799171 0.52116259 0.9207012  0.54916605
 0.52639416 0.55397325 0.81255124]"
"('-2-3-', '-18-19-', 'Dist_10-17', 'dip_x')",0.4133652593858078,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76544337 0.82345127 0.78544492 0.85235832 0.95016893 0.90576056
 0.78434796 0.70839112 0.73788635 0.60449141 0.95536713 0.47608158
 0.62338368 0.69723946 0.73402392]"
"('-2-3-', '-18-19-', 'Dist_10-17', 'dip_y')",0.3898253920074416,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72440641 0.89224412 0.89607325 0.83850389 0.88634884 0.84678392
 0.69963692 0.78106387 0.78432572 0.58957923 0.83483473 0.50812726
 0.53905294 0.73468826 0.84817063]"
"('-2-3-', '-18-19-', 'Dist_10-17', 'dip_z')",0.35581918685897074,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70355116 0.88931566 0.82787683 0.79503871 0.8926826  0.87099207
 0.76469335 0.73494688 0.78873495 0.62311353 0.90098939 0.48682736
 0.58790892 0.70949218 0.82767637]"
"('-2-3-', '-18-19-', 'Dist_10-17', 'B1')",0.5097155340029018,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75120689 0.91371603 0.85557445 0.84744596 0.89459321 0.88238841
 0.80143387 0.77339816 0.80035568 0.66379838 0.92259221 0.48715346
 0.6124043  0.46514675 0.73263222]"
"('-2-3-', '-18-19-', 'Dist_10-17', 'B5')",0.3694551924372069,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73398627 0.89026096 0.8352051  0.80368158 0.85366114 0.87374741
 0.77330943 0.76015293 0.73428023 0.59381024 0.919204   0.47567387
 0.61283582 0.69600141 0.84802957]"
"('-2-3-', '-18-19-', 'Dist_10-17', 'L')",0.3959073944078547,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76299583 0.90748929 0.85919909 0.73518184 0.87981188 0.88901781
 0.77071774 0.78253615 0.81849431 0.64626269 0.88235986 0.4941114
 0.53020398 0.65560103 0.78985708]"
"('-2-3-', '-18-19-', 'dip_x', 'dip_y')",0.31716674518010146,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.94747481 0.76364632 0.76842801 0.89237945 0.94373769 0.72023868
 0.57991605 0.78813732 0.75475522 0.6355642  0.88576789 0.61311254
 0.72534871 0.70095247 0.68438064]"
"('-2-3-', '-18-19-', 'dip_x', 'dip_z')",0.24917743263243952,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.868963   0.79810278 0.69320025 0.7969066  0.92522173 0.75571888
 0.68333884 0.72727241 0.78519788 0.68966634 0.96131108 0.57467205
 0.76890471 0.66973809 0.7056253 ]"
"('-2-3-', '-18-19-', 'dip_x', 'B1')",0.3444483067380747,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.9011054  0.83578145 0.720071   0.84356124 0.89063047 0.74454657
 0.71110015 0.7718489  0.79741307 0.7555079  0.93352597 0.57978588
 0.75488898 0.48439366 0.67967931]"
"('-2-3-', '-18-19-', 'dip_x', 'B5')",0.2374323483300359,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.89390501 0.77533831 0.66965354 0.83458859 0.91955594 0.7544115
 0.69131643 0.72168187 0.75539508 0.71332984 0.93835562 0.57239278
 0.74502096 0.70219215 0.71670237]"
"('-2-3-', '-18-19-', 'dip_x', 'L')",0.35523288432193223,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.94854946 0.82432703 0.7572918  0.71897917 0.91874818 0.81998386
 0.71571422 0.79516134 0.81766537 0.70437623 0.94017545 0.56465807
 0.65481455 0.58600692 0.63738832]"
"('-2-3-', '-18-19-', 'dip_y', 'dip_z')",0.192960979542812,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82206304 0.87536135 0.78583197 0.75412699 0.8529088  0.68207112
 0.60033875 0.79485135 0.84840806 0.69217314 0.85249738 0.61368034
 0.70952699 0.69626538 0.8237353 ]"
"('-2-3-', '-18-19-', 'dip_y', 'B1')",0.35229886376541364,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.89494104 0.88738848 0.80976152 0.84504732 0.84534743 0.68712005
 0.63500785 0.84142362 0.83797641 0.75066657 0.8445325  0.61630315
 0.70844313 0.46168914 0.73819177]"
"('-2-3-', '-18-19-', 'dip_y', 'B5')",0.17035297313449593,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.86184042 0.85026397 0.75515381 0.79909268 0.82695323 0.67476973
 0.61178879 0.79662348 0.79688451 0.71995412 0.82527361 0.60991392
 0.68817784 0.73493621 0.85221366]"
"('-2-3-', '-18-19-', 'dip_y', 'L')",0.26808722079405467,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.89690284 0.89332347 0.81734668 0.68762896 0.83616013 0.74518167
 0.65349955 0.84479944 0.86508683 0.73240357 0.82873239 0.59648095
 0.59454498 0.63530575 0.77644275]"
"('-2-3-', '-18-19-', 'dip_z', 'B1')",0.3246387870376909,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.89252262 0.86888585 0.73466531 0.84520952 0.84316191 0.71688007
 0.70967249 0.79636416 0.8114035  0.80024551 0.88046511 0.58816935
 0.71943423 0.4626601  0.73410025]"
"('-2-3-', '-18-19-', 'dip_z', 'B5')",0.17179805742479592,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81029307 0.8672577  0.73192774 0.73793702 0.85412789 0.7076912
 0.65797191 0.75865601 0.83628    0.72039646 0.89339495 0.59096987
 0.7299417  0.6904474  0.81654704]"
"('-2-3-', '-18-19-', 'dip_z', 'L')",0.2605266319132943,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.89593732 0.88898021 0.78697591 0.67475682 0.83597177 0.76500905
 0.69171387 0.82655687 0.85888028 0.7537527  0.84924838 0.58182253
 0.59579153 0.62930084 0.76914188]"
