combination,r2,q2,mae,rmsd,threshold
"('cross', 'para', 'dipole_x_11-12-5', 'dipole_z_4-3-2')",0.31777605769703055,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'total_dipole_4-3-2')",0.3292546875803771,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'dipole_x_1-2-3')",0.27770275195992455,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'dipole_y_1-2-3')",0.2942563233260779,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'dipole_z_1-2-3')",0.28725979647669975,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'total_dipole_1-2-3')",0.3292546875803771,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_3')",0.3648526557367985,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_5')",0.3279973118361552,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_11')",0.32468505346068544,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_12')",0.2694863368198013,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_4')",0.4699619275128407,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_6')",0.33827526754465465,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_20')",0.2607860265884374,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_21')",0.26660257652468233,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_22')",0.4169519043935126,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_atom_7')",0.32214880584924555,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_3')",0.43675640034462015,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_5')",0.3030753391343127,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_11')",0.3598966051640933,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_12')",0.2593305847216173,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_4')",0.46663309618179993,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_6')",0.27506217688395573,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_20')",0.303714009727968,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_21')",0.2746195935363289,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_22')",0.44384773760548357,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_atom_7')",0.36293702862503474,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_diff_3-5')",0.37160377548964196,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_diff_5-12')",0.2930876881446661,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'nbo_diff_3-11')",0.45414451813370804,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_diff_3-5')",0.41086550746027495,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_diff_5-12')",0.29411636135491237,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'hirshfeld_diff_3-11')",0.5392549353333707,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'B1_4-6')",0.2593191917204106,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'B5_4-6')",0.276913001360538,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'L_4-6')",0.2593678468565036,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'loc_B5_4-6')",0.2614395169140976,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'B1_B5_angle_4-6')",0.2593087053532378,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'B1_6-4')",0.2956729666378022,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'B5_6-4')",0.4329542823746696,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'L_6-4')",0.2601163659686092,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'loc_B5_6-4')",0.26719302243914667,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'B1_B5_angle_6-4')",0.26493619017541215,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'angle_[11, 6, 4]')",0.3245552229243128,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'angle_[6, 4, 5]')",0.34560524210554744,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'angle_[1, 5, 4]')",0.3985225737663679,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'bond_length_11-6')",0.3641301227324032,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'bond_length_6-4')",0.28800662567737867,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'bond_length_1-5')",0.2600092136842721,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'bond_length_22-23')",0.26720503708469,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'aniso')",0.29870558837613603,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'iso')",0.27165834833158353,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'energy')",0.27691867357372735,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'Frequency_Stretch_12_21')",0.32365455290053113,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_11-12-5', 'Amplitude_Stretch_12_21')",0.2593169603379547,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_z_11-12-5')",0.3012276175477555,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'total_dipole_11-12-5')",0.2552468573973865,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_x_4-5-1')",0.2864538907787244,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_y_4-5-1')",0.2716811881471173,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_z_4-5-1')",0.27543456611990047,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'total_dipole_4-5-1')",0.2552468573973865,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_x_4-3-2')",0.26886504305504577,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_y_4-3-2')",0.2852162871340833,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_z_4-3-2')",0.3198837238638669,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'total_dipole_4-3-2')",0.2552468573973865,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_x_1-2-3')",0.27660757131380653,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_y_1-2-3')",0.27530864205530603,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'dipole_z_1-2-3')",0.32987619209535224,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'total_dipole_1-2-3')",0.2552468573973865,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_3')",0.37232011520361763,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_5')",0.3078082632722685,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_11')",0.3154829936058676,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_12')",0.255114276503248,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_4')",0.4727583966764064,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_6')",0.3360148402849308,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_20')",0.2625787906681889,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_21')",0.25793293184700006,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_22')",0.397887156087269,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_atom_7')",0.2689131198802527,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_3')",0.44081252451101194,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_5')",0.29685100090198535,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_11')",0.34836229100981275,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_12')",0.25558065851997624,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_4')",0.4705023838605631,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_6')",0.26690385528382987,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_20')",0.3093596874655281,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_21')",0.2625511346717374,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_22')",0.4362141704748782,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_atom_7')",0.30849025677677044,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_diff_3-5')",0.37359857704704535,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_diff_5-12')",0.33166037913960467,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'nbo_diff_3-11')",0.45141997281872814,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_diff_3-5')",0.41748779604056896,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_diff_5-12')",0.3318724733791044,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'hirshfeld_diff_3-11')",0.5158417564747116,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'B1_4-6')",0.2587182872747871,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'B5_4-6')",0.3219264745296493,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'L_4-6')",0.2560851865237229,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'loc_B5_4-6')",0.2635601941190089,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'B1_B5_angle_4-6')",0.25510619220161057,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'B1_6-4')",0.3354351082200169,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'B5_6-4')",0.44831348342873234,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'L_6-4')",0.25645157930519735,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'loc_B5_6-4')",0.274179416841576,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'B1_B5_angle_6-4')",0.26036816071695135,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'angle_[11, 6, 4]')",0.266532468997168,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'angle_[6, 4, 5]')",0.3570751250323635,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'angle_[1, 5, 4]')",0.40166646526495575,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'bond_length_11-6')",0.36844981927792575,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'bond_length_6-4')",0.3077547698187685,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'bond_length_1-5')",0.26425850492318714,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'bond_length_22-23')",0.2685324412626996,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'aniso')",0.35895832381126525,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'iso')",0.273477989216666,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'energy')",0.2885963474664097,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'Frequency_Stretch_12_21')",0.2844162304053752,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_y_11-12-5', 'Amplitude_Stretch_12_21')",0.25912898161683084,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'total_dipole_11-12-5')",0.3029741987940614,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_x_4-5-1')",0.31980818614583273,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_y_4-5-1')",0.29699056086094333,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_z_4-5-1')",0.3469692525874216,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'total_dipole_4-5-1')",0.3029741987940614,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_x_4-3-2')",0.3076822392181049,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_y_4-3-2')",0.3062595546683662,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_z_4-3-2')",0.3159852406679603,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'total_dipole_4-3-2')",0.3029741987940614,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_x_1-2-3')",0.3256076443058228,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_y_1-2-3')",0.29455874486644607,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'dipole_z_1-2-3')",0.30484601129149225,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'total_dipole_1-2-3')",0.3029741987940614,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_3')",0.3888372284775029,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_5')",0.36166335248398507,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_11')",0.3513591989627566,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_12')",0.2938902782749637,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_4')",0.4673564389661188,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_6')",0.38545529702597325,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_20')",0.2940483794975599,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_21')",0.3099743609783967,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_22')",0.4555316626281164,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_atom_7')",0.30248500413087087,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_3')",0.43878071603228064,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_5')",0.3417018541630056,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_11')",0.3748951495215871,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_12')",0.2950361319038268,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_4')",0.4668586585670176,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_6')",0.29638112268440053,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_20')",0.33863639700976744,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_21')",0.3147356968229432,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_22')",0.46873837917247985,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_atom_7')",0.33157300661751354,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_diff_3-5')",0.4032537120790918,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_diff_5-12')",0.31417124174312916,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'nbo_diff_3-11')",0.45997029756462726,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_diff_3-5')",0.4242424125156343,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_diff_5-12')",0.3145836266551201,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'hirshfeld_diff_3-11')",0.5159413046864735,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'B1_4-6')",0.2938542279471088,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'B5_4-6')",0.3441916271720712,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'L_4-6')",0.3026254018788843,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'loc_B5_4-6')",0.30601135159895143,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'B1_B5_angle_4-6')",0.29418990023443214,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'B1_6-4')",0.34018247239397825,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'B5_6-4')",0.4408936572283101,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'L_6-4')",0.3008495365003194,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'loc_B5_6-4')",0.3061270362241063,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'B1_B5_angle_6-4')",0.31210773734538255,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'angle_[11, 6, 4]')",0.30074761633986813,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'angle_[6, 4, 5]')",0.3731221719272966,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'angle_[1, 5, 4]')",0.40977947118841085,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'bond_length_11-6')",0.4010841943250776,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'bond_length_6-4')",0.33936716487940544,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'bond_length_1-5')",0.29442770117289563,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'bond_length_22-23')",0.30668589830911175,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'aniso')",0.32175014118416234,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'iso')",0.293974972343111,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'energy')",0.30315656192896534,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'Frequency_Stretch_12_21')",0.3216835631561562,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_z_11-12-5', 'Amplitude_Stretch_12_21')",0.29461503032971803,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_x_4-5-1')",0.3259273024147462,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_y_4-5-1')",0.249941648799474,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_z_4-5-1')",0.26856621793114943,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_x_4-3-2')",0.26235715695281125,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_y_4-3-2')",0.3288401788163702,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_z_4-3-2')",0.3315687069433334,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_x_1-2-3')",0.284622056470751,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_y_1-2-3')",0.26445732731837934,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'dipole_z_1-2-3')",0.3897353358354103,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_3')",0.3832141541777814,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_5')",0.3041176349872844,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_11')",0.32068349377168637,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_12')",0.24847435060979073,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_4')",0.494085958068915,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_6')",0.3391325768682999,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_20')",0.2535694740139969,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_21')",0.2545366466469611,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_22')",0.39786504981352755,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_atom_7')",0.2665460692590388,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_3')",0.4631604270474371,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_5')",0.2967811030177434,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_11')",0.35251077762396665,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_12')",0.2511664375367857,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_4')",0.48956957868783435,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_6')",0.26298023607116705,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_20')",0.30375285984560463,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_21')",0.25938832241837084,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_22')",0.4385403635018298,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_atom_7')",0.30860954983346456,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_diff_3-5')",0.3763749055250891,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_diff_5-12')",0.3478736910544038,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'nbo_diff_3-11')",0.46251542989931904,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_diff_3-5')",0.4336582136941284,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_diff_5-12')",0.34802340147954547,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'hirshfeld_diff_3-11')",0.5506579421280237,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'B1_4-6')",0.24839011980529846,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'B5_4-6')",0.28810413399020096,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'L_4-6')",0.2527681136934634,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'loc_B5_4-6')",0.2643509782642909,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'B1_B5_angle_4-6')",0.2484022882775685,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'B1_6-4')",0.3140476247873555,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'B5_6-4')",0.45187752660944025,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'L_6-4')",0.24834811071750562,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'loc_B5_6-4')",0.260658272695628,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'B1_B5_angle_6-4')",0.2519074104329079,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'angle_[11, 6, 4]')",0.2603809949678042,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'angle_[6, 4, 5]')",0.37461969258271177,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'angle_[1, 5, 4]')",0.42609855643884786,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'bond_length_11-6')",0.3923389820493558,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'bond_length_6-4')",0.3142570291890989,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'bond_length_1-5')",0.25150976498404987,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'bond_length_22-23')",0.26363874779170826,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'aniso')",0.335541707729588,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'iso')",0.25774671955668305,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'energy')",0.27561935214021804,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'Frequency_Stretch_12_21')",0.27828051385672814,-inf,inf,inf,0.7
"('cross', 'para', 'total_dipole_11-12-5', 'Amplitude_Stretch_12_21')",0.2546487930220279,-inf,inf,inf,0.7
"('cross', 'para', 'dipole_x_4-5-1', 'dipole_y_4-5-1')",0.28895862628324875,-inf,inf,inf,0.7
